age_years,description,id,labels,location,primary_language,recorded_at,symbolic_logic
28,technical m}} ,mostlyf5-89be-4fb0-a4e0-924d580e6cb0,KnowledgeDomain:Adulthood,location,Shona,2024-06-08 17:37:00,A 
47,: ,mostlye1-cbc1-456d-880e-37ebd91f9727,KnowledgeDomain:Adulthood,: ,Hausa,2025-05-31 20:30:00,adulthood
61,", ",mostly8c-9398-4289-95ba-402ab7943d74,KnowledgeDomain:Adulthood,symbolic,Yoruba,2024-04-27 17:13:00,problem_taken
50,neural,mostly18-984d-4d0f-9e9d-1ff487e0ce59,KnowledgeDomain:Adulthood,impact,Yoruba,2025-01-27 22:33:00,", "
35,adulthood,mostlyb1-d485-44cd-bac5-c69e222588c6,KnowledgeDomain:Adulthood,approach_embedding,Igbo,2024-10-03 00:16:00,problem_logic
45,adulthood,mostlyd8-cd27-48aa-bc19-5bbe639161ba,KnowledgeDomain:Adulthood,: ,Swahili,2024-09-16 19:03:00,Ag salnes.
45,: ,mostly21-5925-4983-9c86-1949248bcd6f,KnowledgeDomain:Adulthood,: ,Amharic,2024-06-26 02:53:00,", "
31,"-0.0406, ",mostly65-ecd3-43c0-81e1-2194fe307e07,KnowledgeDomain:Adulthood,O ,Shona,2025-04-26 13:15:00,primary_shared
57,symbolic_logicar ,mostly2c-5483-439d-85ff-40fa71868388,KnowledgeDomain:Adulthood,", ",Oromo,2025-09-27 12:51:00,location
31,neural_embedding,mostlya8-2ba1-4977-9ec4-961393c7c349,KnowledgeDomain:Adulthood,domain,Shona,2024-04-13 15:08:00,", "
46,impact,mostly3d-bbe4-4f83-b8b9-eb70956be92e,KnowledgeDomain:Adulthood,C {,Amharic,2025-04-09 04:33:00,neural_embedding
45,collaboration,mostly42-bd57-48d2-8848-211d93bca57d,KnowledgeDomain:Adulthood,", ",Yoruba,2024-10-08 10:52:00,: 
36,neural ,mostly15-6dd1-4c6d-8b82-224e89be6fe0,KnowledgeDomain:Adulthood,2025,Hausa,2024-03-17 13:15:00,"C-t andes, with"
35,"2025.58,-.. _,02",mostlye4-fa40-4705-9329-54343aa16583,KnowledgeDomain:Adulthood,Amharic,Hausa,2025-03-25 14:21:00,Worked-01
34,R_years,mostly7f-c521-431e-bfcc-243cab1cd3c2,KnowledgeDomain:Adulthood,impact,Amharic,2024-02-04 12:22:00,adulthood
58,domainor: {,mostlyf8-382f-4ab4-b463-0552c200127a,KnowledgeDomain:Adulthood,collaboration{,Amharic,2025-09-11 23:54:00,neural 
58,", ",mostly0d-2c2a-4035-a899-9298199945bc,KnowledgeDomain:Adulthood,_embeddingat,Hausa,2025-09-04 17:11:00,description
28,{,mostlybd-e290-43da-9426-57c69cfb6a8b,KnowledgeDomain:Adulthood,expertiseed_years,Hausa,2025-04-01 10:45:00,: 
60,", ",mostly55-f844-42aa-b26e-c51697a5a50a,KnowledgeDomain:Adulthood,description{,Amharic,2025-09-27 12:51:00,approach_demonstrated
28,", ",mostlye0-0b4c-48ab-b803-ed86e7f42a28,KnowledgeDomain:Adulthood,: ,Igbo,2025-02-17 01:03:00,: 
35,adulthood_embedding,mostlyed-1466-4411-b56b-870ce7b5215e,KnowledgeDomain:Adulthood,adulthood ,Oromo,2025-03-06 15:51:00,",-06."
42,collaboration,mostly91-5897-4ce5-977d-31afce3d62f2,KnowledgeDomain:Adulthood,", ",Swahili,2025-08-19 02:33:00,age_logic
41,S,mostlyf3-cb01-4f1b-86f7-3fdc453110c7,KnowledgeDomain:Adulthood,: ,Swahili,2024-04-11 01:00:00,primary
63,neural_years,mostly47-b66b-4d52-b39a-dcd7811c7db7,KnowledgeDomain:Adulthood,", ",Swahili,2024-10-04 14:12:00,problem 
45,", ",mostly4d-0877-46d6-b31e-c49b7f599a54,KnowledgeDomain:Adulthood,approach_taken,Zulu,2024-12-18 20:04:00,A and
60,age_shared,mostly99-2700-4d39-b6c3-7b3b466b3514,KnowledgeDomain:Adulthood,", ",Igbo,2025-09-27 12:51:00,D1..
39,innovation,mostly64-bd8a-42ea-a265-a8e673cb8812,KnowledgeDomain:Adulthood,: {,Zulu,2025-01-13 16:33:00,Workedor_at
34,: ,mostlyfa-c33f-4206-92d5-b4d3d54bc744,KnowledgeDomain:Adulthood,",0.-18}0.16",Shona,2024-02-23 14:32:00,adulthood
26,", ",mostly3f-b9b9-484a-a7a5-f33cb9cecccc,KnowledgeDomain:Adulthood,location,Amharic,2025-02-06 09:47:00,Pe 
50,"2024-0.20}19, ",mostlydb-88b0-4f35-a944-b576719a6273,KnowledgeDomain:Adulthood,symbolic_taken,Yoruba,2025-06-04 17:48:00,Average
42,location,mostlyc5-4cf8-4a42-90d5-444ed4e6912c,KnowledgeDomain:Adulthood,problem_solved{,Amharic,2024-04-19 22:17:00,technical2
48,: ,mostlycc-e3a0-4e0e-a465-862a1036ba47,KnowledgeDomain:Adulthood,impact,Zulu,2025-01-23 05:32:00,:.
54,", ",mostlybf-2a8f-4219-9acf-49f5157d8d3b,KnowledgeDomain:Adulthood,", ",Swahili,2025-03-04 13:43:00,
42,: ,mostlye9-2768-410c-b2e4-ee40dd6b2c82,KnowledgeDomain:Adulthood,A,Swahili,2024-04-13 00:36:00,", "
33,neural_,mostlye4-4453-4ef5-9c41-a12b30ba7659,KnowledgeDomain:Adulthood,: ,Igbo,2025-03-19 06:54:00,M 
39,"}0.56,01-0.2-1, ",mostlybe-4ade-4279-ab97-50cc8bd59359,KnowledgeDomain:Adulthood,", ",Shona,2025-02-10 06:48:00,: 
55,,mostlyf9-a4e1-4847-b54f-7788d105ab92,KnowledgeDomain:Adulthood,age_1: ,Oromo,2025-01-28 08:09:00,A: 
61,impact,mostly25-72b3-4359-b0a0-7d1ac43443f4,KnowledgeDomain:Adulthood,"U-u,02.",Amharic,2025-09-27 12:51:00,symbolic_at
27,domain,mostly8e-4a0c-4146-afd2-2b931aab84f7,KnowledgeDomain:Adulthood,"20250., Nigeria080.",Amharic,2024-02-04 00:58:00,wisdom
29,In,mostly33-b035-48d9-a284-0cc0924811a6,KnowledgeDomain:Adulthood,domain,Shona,2025-03-30 04:44:00,St
51,} ,mostly71-8aaa-463e-9423-406f0c57ac07,KnowledgeDomain:Adulthood,agedescription,Swahili,2025-06-20 16:39:00,collaboration
35,: ,mostlyfd-2029-46c2-a655-a2aa7c1bc4eb,KnowledgeDomain:Adulthood,domain,Shona,2025-05-08 07:33:00,: 
44,symbolic_logic,mostly93-f1a0-4738-949b-223a5150394e,KnowledgeDomain:Adulthood,",1-03 ",Amharic,2024-02-06 21:28:00,impact
59,"primary, ",mostly35-334a-4e79-b63c-fd4320033e60,KnowledgeDomain:Adulthood,wisdom_at,Shona,2024-02-03 09:18:00,descriptions
29,"20241.7,.17,- and.",mostly7c-4926-47e5-ac35-7eef90edb856,KnowledgeDomain:Adulthood,recorded ,Yoruba,2025-04-16 01:21:00,C
45,: ,mostlyda-5712-41cd-8e98-3abcb848d710,KnowledgeDomain:Adulthood,impact,Igbo,2024-04-04 01:05:00,: 
43,", {",mostly70-115e-46c2-b586-f8427fb09f6f,KnowledgeDomain:Adulthood,expertise_domain,Zulu,2024-09-11 02:19:00,If_demonstrated_shared
50,", ",mostlye6-5847-4234-a78c-b870f63ea331,KnowledgeDomain:Adulthood,} ,Hausa,2024-11-16 21:45:00,", "
58,", ",mostly29-5757-454a-9017-cd3696b05ed3,KnowledgeDomain:Adulthood,symbolic: ,Yoruba,2024-01-04 00:19:00,expertise
39,impact_sharedat,mostlyb3-3db3-410f-9ac3-4cbb1c423fba,KnowledgeDomain:Adulthood,", ",Amharic,2025-08-24 00:43:00,innovation
64,S,mostly2c-c1f3-4900-984d-82dedc0642ac,KnowledgeDomain:Adulthood,recorded,Igbo,2025-03-15 20:04:00,
54,"-02-17235,1.9,-0.5,1.3558 and2,801064.",mostly23-042f-4689-9cbc-3938b48d7720,KnowledgeDomain:Adulthood,", ",Zulu,2025-09-27 12:51:00,"2024-0,,:00"
40,C,mostlybd-684b-499a-8c87-308a647b8c89,KnowledgeDomain:Adulthood,", ",Zulu,2025-05-28 15:19:00,age_taken
60,expertise ,mostly9d-8c19-48c3-8580-4862d4ca5435,KnowledgeDomain:Adulthood,2025,Amharic,2025-08-19 22:32:00,age_logicat
31,M.,mostlya4-5ff2-4f21-be75-fdb00023d2f8,KnowledgeDomain:Adulthood,Psolved,Yoruba,2025-01-06 13:20:00,", "
29,",",mostlyc8-9f58-4ea8-9183-b7ef6898df2f,KnowledgeDomain:Adulthood,location,Shona,2024-08-01 14:08:00,recordedS-.
35,location,mostly53-e233-4c19-9171-afb62ec719dd,KnowledgeDomain:Adulthood,A,Zulu,2025-09-23 22:21:00,Worked
36,impact,mostlydc-ba3e-44a7-9ccd-3237accb849f,KnowledgeDomain:Adulthood,: {,Amharic,2025-07-09 07:19:00,} 
64,wisdomproblem ,mostlyf7-e24c-4b78-b4a0-6460169c4472,KnowledgeDomain:Adulthood,", ",Oromo,2024-10-03 01:11:00,", "
48,},mostly5c-c5d0-444a-abce-cd7519b80ccc,KnowledgeDomain:Adulthood,If,Zulu,2024-09-29 12:32:00,",  "
33,2024: ,mostly77-87d1-4c4b-bd20-70abdea85722,KnowledgeDomain:Adulthood,: ,Oromo,2025-01-06 17:13:00,symbolic_years
45,,mostlya5-8741-4994-a8a7-69798bbbf52c,KnowledgeDomain:Adulthood,If,Shona,2025-04-24 01:57:00,approach_
33,: ,mostly1d-5306-4c08-b0c7-d423d179f2ec,KnowledgeDomain:Adulthood,0%.,Hausa,2025-03-05 10:03:00,expertise_demonstrated
45,problem_demonstratedsolved,mostlyf1-c62a-4c2a-9c8b-d006a9694be5,KnowledgeDomain:Adulthood,location,Shona,2025-04-02 19:13:00,impact
52,", ",mostly6e-6666-41d1-b92e-97d6f6003384,KnowledgeDomain:Adulthood,: ,Yoruba,2024-11-09 03:10:00,R1-0.
60,adulthood,mostlyd1-36bf-4ac9-a869-1c95d9b216ad,KnowledgeDomain:Adulthood,Averagehedes.,Hausa,2025-08-25 12:51:00,M 
44,collaboration,mostly28-080e-486d-b97b-0c0814ab9f18,KnowledgeDomain:Adulthood,C},Shona,2025-04-23 07:26:00,location
65,2025: ,mostly06-5971-4502-867e-1514a7f4c9f1,KnowledgeDomain:Adulthood,collaboration ,Igbo,2024-12-09 05:58:00,2025_ 
35,", ",mostly99-7ff0-4d85-9153-0004c194cc8c,KnowledgeDomain:Adulthood,symbolic_S,Oromo,2025-04-16 01:32:00,Amharic
36,description,mostly1f-d6b9-4b2c-80a4-e8c7e4b38c8d,KnowledgeDomain:Adulthood,"2025, Nigeria",Oromo,2024-05-03 12:38:00,A 
36,domain,mostlyc3-3089-4555-9ea8-f39ae9ee6c3b,KnowledgeDomain:Adulthood,recorded,Swahili,2024-01-07 09:47:00,recorded_skill
41,collaboration,mostlyab-44bc-47f9-b111-da33e6e7dfa0,KnowledgeDomain:Adulthood,"-0.0318.8 and35,.",Yoruba,2024-03-04 15:39:00,:00 with
58,problem_expertise,mostlya8-7a2c-45bc-81c3-c9c08dedc2ed,KnowledgeDomain:Adulthood,", ",Oromo,2024-10-12 07:06:00,:} 
52,: ,mostlyc9-904d-4f25-b3e3-c58cf6a8d065,KnowledgeDomain:Adulthood,}_,Yoruba,2025-08-03 13:29:00,recorded_logic 
27,A ,mostly90-662c-42c3-ab42-a626ae96f67b,KnowledgeDomain:Adulthood,R,Igbo,2024-01-25 13:33:00,
39,domain,mostly6e-1b6f-4a89-82b9-228b9a8f31f2,KnowledgeDomain:Adulthood,location,Zulu,2024-02-02 23:54:00,D
44,description,mostlycf-eae3-41ba-9ee3-f2cb3bd0574f,KnowledgeDomain:Adulthood,M_solved,Hausa,2024-06-19 03:38:00,neural_demonstrated
37,,mostly0c-adaf-4ad1-9bbb-437bf4ff6b3a,KnowledgeDomain:Adulthood,adulthood,Zulu,2025-03-09 11:09:00,: 
38,impact,mostlyfe-1cd1-4e3c-aaa4-ce23a9baa396,KnowledgeDomain:Adulthood,"Amharic, ",Yoruba,2024-10-19 05:24:00,L mpn_feered.{
38,impact0.,mostlyb4-e1bd-4a3f-a4eb-e7198367bb1c,KnowledgeDomain:Adulthood,In,Hausa,2025-08-08 20:54:00,"Uau, {"
60,} ,mostly8d-35a1-4b58-b82e-b83229162689,KnowledgeDomain:Adulthood,", ",Swahili,2025-05-16 14:36:00,collaboration
37,problem_shared,mostlyd5-0c33-415b-b72b-2cfc2371882f,KnowledgeDomain:Adulthood,: ,Amharic,2024-04-18 00:18:00,wisdom
51,collaboration,mostly49-ebe9-4683-a4fe-81147fcb9643,KnowledgeDomain:Adulthood,: ,Shona,2025-01-27 14:15:00,:-1}0.
64,A ,mostlye6-24b7-4243-8795-159c229c4c83,KnowledgeDomain:Adulthood,", ",Oromo,2024-04-19 10:04:00,age_language
45,: ,mostlyec-d107-4595-b35b-c712ac702079,KnowledgeDomain:Adulthood,: {,Shona,2024-01-04 00:19:00,collaboration
47,age_at,mostly00-8824-467c-ad45-7879f5bddbfb,KnowledgeDomain:Adulthood,recorded_age,Swahili,2025-09-12 07:11:00,", "
34,A ,mostly08-1f41-4eec-bcd6-06dafe751d96,KnowledgeDomain:Adulthood,expertise with,Hausa,2024-07-29 07:57:00,description
48,recorded_at,mostlye3-3ba2-4975-99ee-750083885020,KnowledgeDomain:Adulthood,problemlocation,Amharic,2025-09-23 22:29:00,approach_p andpiic and.
34,: ,mostlydb-3d32-4e06-9a9d-7da1ba489e84,KnowledgeDomain:Adulthood,domain,Hausa,2025-03-28 22:28:00,collaboration
27,expertise,mostly3e-80a1-4ad0-8774-cc013987ce27,KnowledgeDomain:Adulthood,age-1.-2.,Shona,2025-03-28 14:48:00,problem_language
48,impact,mostly0f-39a1-47aa-b0b3-f8ae8f41faac,KnowledgeDomain:Adulthood,2024_language,Igbo,2024-07-23 12:06:00,M 
36,"location, ",mostly02-08ba-4bcf-986c-9f604c87f82d,KnowledgeDomain:Adulthood,domain,Shona,2024-05-15 12:15:00,: 
52,: {,mostly4e-1cbf-4cd1-aa9e-fe5ee694ccb6,KnowledgeDomain:Adulthood,: ,Shona,2024-02-24 13:43:00,", "
63,", ",mostlyb1-ee3a-482d-b406-424af369fd9c,KnowledgeDomain:Adulthood,A-0.,Swahili,2025-07-10 15:38:00,"2024-0.18151,."
55,symbolic: _D,mostly67-397c-4b59-8746-48b649c09e0c,KnowledgeDomain:Adulthood,2024 withser:00.,Amharic,2024-10-19 07:36:00,"wisdom, "
47,",",mostly59-973c-4ac3-80d7-415ed33b244e,KnowledgeDomain:Adulthood,", ",Amharic,2025-07-26 09:43:00,collaboration
50,", ",mostly81-3c83-4ec2-875a-b244c7555136,KnowledgeDomain:Adulthood,neuraln ,Igbo,2025-02-26 22:43:00,strategic
22,symbolic__solved,mostlydf-3622-4f15-a1a5-a0aef3ca8470,KnowledgeDomain:Adulthood,,Swahili,2025-09-24 16:45:00,M
24,:: ,mostly3b-ee55-4d72-8e9f-dd24d48481cb,KnowledgeDomain:Adulthood,"-05-T174-T11,18",Swahili,2024-07-01 14:10:00,",1, "
32,", ",mostly99-9b3c-4bde-8a0c-5ac15101d8d6,KnowledgeDomain:Adulthood,"C-, ",Hausa,2024-10-04 16:11:00,symbolicat{
26,}_collaboration,mostly74-5252-444a-95ed-ca32f0230ff5,KnowledgeDomain:Adulthood,"leadershiped,",Amharic,2025-03-05 12:30:00,approach_years
60,- with--0.064.,mostlycd-a2da-4d9b-a04f-976ae00cc7f4,KnowledgeDomain:Adulthood,", ",Igbo,2024-07-18 11:32:00,neural_demonstrated
41,expertise_logic,mostly55-583e-4144-98d9-7ced54be7621,KnowledgeDomain:Adulthood,: ,Amharic,2025-09-17 23:20:00,impact
35,approach_at,mostlyd7-f875-4380-aeba-4609085f4e51,KnowledgeDomain:Adulthood,: ,Hausa,2025-08-12 23:46:00,
22,}_taken,mostly91-97fa-48ee-8605-9977b7038913,KnowledgeDomain:Adulthood,technology,Zulu,2025-09-27 12:51:00,wisdom_demonstrated
52,adulthood_logic,mostlyc8-16f0-43e3-ae0e-c707243bb9a2,KnowledgeDomain:Adulthood,S ,Swahili,2024-02-17 14:01:00,age_
45,S,mostlya7-b874-4fc5-80d2-9e388f76e6ad,KnowledgeDomain:Adulthood,domain,Yoruba,2024-07-07 19:51:00,innovation
62,description,mostlyc5-2fe9-41a6-a94f-82d0c492b0df,KnowledgeDomain:Adulthood,wisdom_taken,Zulu,2024-01-11 21:52:00,location
23,: ,mostly39-3685-4355-9491-23fec78b08d9,KnowledgeDomain:Adulthood,,Swahili,2024-03-01 01:14:00,"domain_languageorar, Ethiopia"
52,approach_demonstrated,mostly7f-536b-4084-8426-7b3441024db9,KnowledgeDomain:Adulthood,wisdom_skill,Igbo,2024-02-04 10:35:00,", "
52,", ",mostly86-6045-4729-928e-5b1c402b16fa,KnowledgeDomain:Adulthood,2025_years,Swahili,2025-06-01 07:13:00,S
42,M,mostly85-3e97-401e-89ff-447fa655f656,KnowledgeDomain:Adulthood,wisdom_solved,Swahili,2025-08-31 07:09:00,collaboration
39,", ",mostly81-f9bb-4781-a823-083844c5e694,KnowledgeDomain:Adulthood,2024_taken,Swahili,2025-06-14 03:38:00,: 
34,", ",mostly9a-9611-48b3-90b2-4ac8ea9b8d39,KnowledgeDomain:Adulthood,", ",Amharic,2024-03-18 22:20:00,: 
35,{,mostly74-4ea1-40f6-bd9c-a8c2ed7149de,KnowledgeDomain:Adulthood,: ,Swahili,2024-02-02 08:09:00,}_language
29,problem_demonstrated,mostly78-36b3-48e6-ba4f-76a74aab902d,KnowledgeDomain:Adulthood,location,Zulu,2025-09-27 12:51:00,location
32,M}it,mostly0c-d84f-4650-8414-c07617063af6,KnowledgeDomain:Adulthood,: ,Oromo,2025-07-12 05:37:00,expertise
34,domainlogic,mostly5e-056a-4822-805d-a2b1c8ccfe97,KnowledgeDomain:Adulthood,symbolic_language,Yoruba,2024-03-13 22:06:00,: {
36,":-0.0523,.43,-0T.741,19 and4,00821,.6,-.,-.1,07-1.2905-0,1., ",mostly21-37e8-4106-b821-993915170d99,KnowledgeDomain:Adulthood,Worked,Zulu,2024-08-22 09:00:00,recorded0
61,age,mostly39-f199-4474-b1fb-80e3a84b1201,KnowledgeDomain:Adulthood,: ,Igbo,2024-05-01 14:40:00,M{at;ertsation;e withs.
48,domain,mostly59-8260-4a8d-ae79-e4d024834e14,KnowledgeDomain:Adulthood,:,Igbo,2025-04-18 02:09:00,wisdomP_skill
34,"neural-0.,24 ",mostlyd1-41ff-4d28-aed3-183399818747,KnowledgeDomain:Adulthood,technical,Amharic,2025-05-27 20:35:00,U.
27,: ,mostly49-e817-484f-8f03-fe80785484b5,KnowledgeDomain:Adulthood,domain_embedding,Amharic,2025-08-09 15:57:00,leadership
52,age}_ato_years,mostlyc9-ccfb-45bb-a6d5-76eaeefa88df,KnowledgeDomain:Adulthood,neural_demonstrated,Hausa,2024-03-25 22:51:00,F_logic
44,problemT:00,mostly1f-13c9-4c3c-ad87-4d58ef9aa04d,KnowledgeDomain:Adulthood,}location,Yoruba,2025-01-16 17:30:00,", "
45,location,mostlyc4-5c76-4504-8172-5ae10d02c78e,KnowledgeDomain:Adulthood,primary_embedding,Oromo,2024-10-31 16:07:00,problem_embedding
34,,mostly19-febb-41f6-a407-96b52b25772d,KnowledgeDomain:Adulthood,",_language",Amharic,2024-04-03 00:45:00,", "
27,location with m.,mostly9e-0b1a-42a2-94a0-42625ee4ef97,KnowledgeDomain:Adulthood,problem8T.,Swahili,2025-09-05 14:51:00,neurallocation
50,domain,mostly90-4058-47ec-b077-0c8460910c02,KnowledgeDomain:Adulthood,", ",Amharic,2025-09-03 00:22:00,expertise
33,expertise ,mostlyaf-c665-4bc1-b247-221037749f6b,KnowledgeDomain:Adulthood,recorded_years,Zulu,2024-01-14 00:33:00,: 
52,description,mostly2d-c45f-44b4-83d8-a266cc05a9b2,KnowledgeDomain:Adulthood,collaboration,Shona,2025-03-08 18:08:00,symboliced _taken
38,approach_language,mostlyc9-e48e-44ff-9b2f-5cd567c77285,KnowledgeDomain:Adulthood,technology_years,Hausa,2025-09-27 12:51:00,collaboration
51,innovation,mostly61-57e5-45fb-9a3a-f9183161f159,KnowledgeDomain:Adulthood,",-0.",Swahili,2024-12-06 06:39:00,location
39,: ,mostly5b-4514-4f65-a290-9b1e5da4623e,KnowledgeDomain:Adulthood,: ,Amharic,2024-08-28 12:50:00,Ifrg m
52,}_at,mostly06-3156-4cfd-b222-728179154318,KnowledgeDomain:Adulthood,P,Shona,2025-03-02 06:00:00, 
28,: ,mostly10-6ada-4d71-bb3e-dd407aa1f578,KnowledgeDomain:Adulthood,expertise_taken:},Shona,2025-09-27 12:51:00,F_taken
33,S_,mostly25-3234-4f15-a9ed-20309bde1d35,KnowledgeDomain:Adulthood,:00_shared,Oromo,2024-03-07 16:11:00,", "
35,} ,mostlyc0-15e2-4474-bff4-3dd439f5757e,KnowledgeDomain:Adulthood,_{,Igbo,2024-02-06 20:08:00,U
33,adulthood,mostlyea-a3e6-471b-8fa8-165271cca21b,KnowledgeDomain:Adulthood,2024expertise,Swahili,2025-09-16 07:09:00,primary_tlanguage with
37,impact,mostlyd4-b341-4901-8e47-e69378b4e7c0,KnowledgeDomain:Adulthood,"-06s, ",Swahili,2025-01-19 13:00:00,", {"
60,} ,mostlyf3-3e19-46c2-9213-b276a9d904bb,KnowledgeDomain:Adulthood,"Average,-0.6",Shona,2025-07-27 14:23:00,location
65,: ,mostlyfb-d104-4f62-a20e-cb457f2323e1,KnowledgeDomain:Adulthood,age_language_:00 ,Yoruba,2024-03-03 20:35:00,", "
37,", ",mostly0e-18d2-4f98-9533-625da9e62a56,KnowledgeDomain:Adulthood,C_at,Swahili,2024-01-07 13:37:00,A 
48,: 500,mostly8e-6a35-4874-8729-cb63576a623d,KnowledgeDomain:Adulthood,domain,Yoruba,2024-03-17 07:50:00,primary_years
60,age_language,mostly50-6d78-4701-9615-98067369d90f,KnowledgeDomain:Adulthood,", ",Igbo,2024-07-06 23:16:00,Par fter in to fored fere for a
47,problem_embedding,mostly7a-9213-42da-8c14-38ac59644485,KnowledgeDomain:Adulthood,-0,Shona,2025-05-11 00:50:00,A
41,", ",mostly9d-ebb0-4c5c-96c2-17c4c6dfe605,KnowledgeDomain:Adulthood,Amharic,Zulu,2025-03-31 15:44:00,", "
58,symbolic,mostly96-d0c2-4132-b616-2cf5fa4c8c86,KnowledgeDomain:Adulthood,wisdom_shared,Swahili,2024-02-20 14:26:00,approach: 5
47,: {,mostly89-d401-4934-a79c-c7fb9337c2d8,KnowledgeDomain:Adulthood,recorded_at,Igbo,2025-03-02 16:44:00,", "
44,technical_demonstrated,mostlyaf-1d2d-413f-8d43-e9f3291bf319,KnowledgeDomain:Adulthood,recorded_ ,Oromo,2024-08-19 14:52:00,age_expertise_language
52,: ,mostlya6-7689-4336-8409-d9334fdd2046,KnowledgeDomain:Adulthood,wisdom,Swahili,2025-02-24 05:31:00,"S1 tererr,0..535, D9,1."
26,collaboration,mostly7d-a92a-4279-842d-60373db166b8,KnowledgeDomain:Adulthood,: {,Hausa,2024-04-12 18:33:00,
49,", ",mostly45-d941-419a-9be5-fc086a544472,KnowledgeDomain:Adulthood,", ",Swahili,2025-09-08 21:38:00,Average
26,problem_,mostlyd2-56c9-4586-b4ec-7430f338967e,KnowledgeDomain:Adulthood,approach_,Amharic,2024-05-03 01:41:00,description
35,F,mostlyca-9002-41b3-ac34-ccb46dc809e6,KnowledgeDomain:Adulthood,: ,Oromo,2024-07-23 23:40:00,location
48,domain_embedding,mostly9f-fd87-4d9b-a72f-ff993c6f217c,KnowledgeDomain:Adulthood,recorded_taken,Amharic,2024-08-12 07:03:00,neural_embedding
41,domain,mostly0e-4d21-41fd-8483-2a57d5dcb886,KnowledgeDomain:Adulthood,",}0.5{_embedding ",Oromo,2024-03-09 05:07:00,age_language
65,neural_embedding,mostly47-4cee-4865-ae28-689311cd5c87,KnowledgeDomain:Adulthood,age_0.,Swahili,2025-01-03 14:22:00,O
36,:_solved,mostly8b-43ad-4c03-8cc8-89a1540bc9d9,KnowledgeDomain:Adulthood,", ",Igbo,2024-01-23 19:38:00,Worked
45,D ,mostly02-fc11-49c8-bd27-b88cb3c1f6c2,KnowledgeDomain:Adulthood,: {ndemonstrateds.,Oromo,2025-07-08 20:13:00,collaboration
39,S,mostlyb7-4c70-4e97-9699-8484ca2c77b2,KnowledgeDomain:Adulthood,symbolic_years,Zulu,2024-08-13 14:12:00,",-2_02"
52,expertise_solved,mostly51-1210-41e1-a704-74a9cdbac08d,KnowledgeDomain:Adulthood,domain,Oromo,2025-01-24 07:51:00,_demonstrated
58,", ",mostly30-9eff-4959-9f20-46f2f5502bad,KnowledgeDomain:Adulthood,strategic.,Oromo,2024-03-06 23:13:00,age_demonstrated
34,2025_demonstrated,mostlyd7-1611-4fd2-ad2d-b6a06b1b4d3c,KnowledgeDomain:Adulthood,: {,Amharic,2024-03-06 18:14:00,", "
32,", ",mostly5c-df19-42e7-900d-b041e29e84ef,KnowledgeDomain:Adulthood,primary_2024,Amharic,2024-11-14 07:54:00,", "
31,expertise_demonstrated,mostlyc1-9a9e-4e5e-8408-cbf976ab2b21,KnowledgeDomain:Adulthood,symbolic_years,Amharic,2024-03-19 15:13:00,: 
64,wisdom,mostly7f-e5af-43d5-8a62-e7b2430fc5d1,KnowledgeDomain:Adulthood,symbolicdescription,Swahili,2024-12-14 12:50:00,domain
41,problem_shared,mostly74-c38d-4ccb-a9b0-621ecff30404,KnowledgeDomain:Adulthood,", ",Shona,2024-09-17 17:20:00,_taken
45,age_ ,mostly07-582c-474e-a55b-d9214758a348,KnowledgeDomain:Adulthood,Rr,Shona,2025-09-27 12:51:00,age {
35,recorded_demonstrated,mostly92-4fa4-437f-ab9c-8282d64d6715,KnowledgeDomain:Adulthood,collaboration,Igbo,2024-01-15 14:29:00,: 
36,},mostlyd2-1168-4bf9-bec4-262d4e3f114c,KnowledgeDomain:Adulthood,"-1.95,-0.73, ",Yoruba,2025-09-27 12:51:00, 
47,: ,mostlyc6-7858-4594-8473-7ddd116f1f5b,KnowledgeDomain:Adulthood,adulthooda-0.3,Igbo,2024-11-24 03:38:00,", "
34,expertise,mostly1e-b676-4fbf-9049-61071c5cb6fc,KnowledgeDomain:Adulthood,recorded__logic,Shona,2024-02-12 12:21:00,primary_language
55,strategic_demonstrated,mostly02-3698-47fe-a7e7-04cc8cfeeaeb,KnowledgeDomain:Adulthood,Oped withned iner.,Igbo,2025-05-08 07:08:00,expertise_years
37,2025,mostly68-b2a0-406d-b22e-876e8cf1bc1c,KnowledgeDomain:Adulthood,", ",Igbo,2025-06-19 06:17:00,", "
54,", ",mostly1b-2566-42d7-b178-e99efe7eeda4,KnowledgeDomain:Adulthood,", ",Shona,2024-09-12 11:00:00,primary_taken
31,expertise ,mostlyc0-047c-433c-af85-ae3e32a9509c,KnowledgeDomain:Adulthood,C_ ,Igbo,2024-04-14 11:13:00,:00
36,B,mostlybe-b890-4fad-b2b1-63d94a548eaa,KnowledgeDomain:Adulthood,domain,Swahili,2024-12-26 09:46:00,O
45,adulthood,mostly67-96b4-48cf-a6a6-eb9a8fad7255,KnowledgeDomain:Adulthood,: ,Igbo,2024-06-07 03:48:00,impact
38,age_,mostlye3-f2bd-41a0-aa82-308ef0fd406e,KnowledgeDomain:Adulthood,wisdom_shared,Swahili,2024-12-05 22:11:00,", "
38,innovation_solved,mostlyb9-d0bb-404e-a8af-63425c72cc24,KnowledgeDomain:Adulthood,:1,Oromo,2024-11-03 22:13:00,", "
44,: ,mostly23-8d88-4751-8955-94a77d892f97,KnowledgeDomain:Adulthood,: ,Hausa,2025-03-19 22:42:00,domain
