agent_id,capabilities,created_at,handshake_nonce,handshake_signature,id,labels,last_seen,manifestationStrength,name,public_key,registered_at,status,task_count,trusted,type,updated_at
mostly4b-e5e1-41de-8ea9-b8a7ebb549d1,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly4b-e5e1-41de-8ea9-b8a7ebb549d1,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostly6f-457c-4b17-81e9-98eb0717daac,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly6f-457c-4b17-81e9-98eb0717daac,MindLayer:Agent,,0.85,_RARE_,,,online,7,,,2025-06-09T10:03:21.000000000+00:00
mostlyef-cdc2-4a6c-9a2d-489c0c16e2e3,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostlyef-cdc2-4a6c-9a2d-489c0c16e2e3,MindLayer:Agent,,0.85,agent_vision_01,,,online,7,,,2025-06-09T10:03:21.000000000+00:00
mostly1b-6390-4060-8e34-f81e90edd46d,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly1b-6390-4060-8e34-f81e90edd46d,MindLayer:Agent,,0.85,_RARE_,,,online,7,,,2025-06-09T10:03:21.000000000+00:00
mostly8a-fe17-47e7-9008-d93b58d13012,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly8a-fe17-47e7-9008-d93b58d13012,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,6,,,2025-02-13T16:55:55.000000000+00:00
mostly69-6c9e-4ff4-a595-96d42d2ccecf,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly69-6c9e-4ff4-a595-96d42d2ccecf,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-03-14T08:45:35.000000000+00:00
mostly56-2d30-44e5-a231-543fd6554540,"['Analysis', 'MoStar-Logic']",2024-07-29T17:45:39.000000000+00:00,,,mostly56-2d30-44e5-a231-543fd6554540,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,7,,,2025-03-26T16:45:28.000000000+00:00
mostly48-7050-4fc8-832a-7bd7ed73b806,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly48-7050-4fc8-832a-7bd7ed73b806,MindLayer:Agent,,0.85,_RARE_,,,online,6,,,2025-01-09T08:06:12.000000000+00:00
mostly07-65f4-4348-a323-961b96513b2d,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly07-65f4-4348-a323-961b96513b2d,MindLayer:Agent,,0.85,agent_alpha,,,_RARE_,7,,,2025-01-07T15:12:09.000000000+00:00
mostly09-0a36-4915-8e63-48c778da8e30,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly09-0a36-4915-8e63-48c778da8e30,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,7,,,2025-03-19T15:07:36.000000000+00:00
mostly0c-39e2-472f-8f3f-3b5b2d1eecba,"['Analysis', 'MoStar-Logic']",2024-08-26T03:35:28.000000000+00:00,,,mostly0c-39e2-472f-8f3f-3b5b2d1eecba,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-01-10T21:06:58.000000000+00:00
mostly20-9a4c-43da-873d-b99655007fb1,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly20-9a4c-43da-873d-b99655007fb1,MindLayer:Agent,,0.85,agent_vision_01,,,online,6,,,2025-06-07T16:46:09.000000000+00:00
mostlya3-24e8-49b2-a12c-8275e1a7aa4a,"['Analysis', 'MoStar-Logic']",2024-11-22T11:18:16.000000000+00:00,,,mostlya3-24e8-49b2-a12c-8275e1a7aa4a,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,6,,,2025-01-07T15:12:09.000000000+00:00
mostlye4-9757-497f-95ae-6a72f0fa384f,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostlye4-9757-497f-95ae-6a72f0fa384f,MindLayer:Agent,,0.85,_RARE_,,,online,7,,,2025-06-09T10:03:21.000000000+00:00
mostly00-348f-4649-93f0-13eba6b514c6,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly00-348f-4649-93f0-13eba6b514c6,MindLayer:Agent,,0.85,agent_nlp_core,,,_RARE_,6,,,2025-06-09T10:03:21.000000000+00:00
mostly67-9ca6-4707-b649-767d12506f85,"['Analysis', 'MoStar-Logic']",2024-08-05T14:16:21.000000000+00:00,,,mostly67-9ca6-4707-b649-767d12506f85,MindLayer:Agent,,0.85,agent_nlp_core,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostly35-6d26-45f4-9e39-936bdfdb3db9,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly35-6d26-45f4-9e39-936bdfdb3db9,MindLayer:Agent,,0.85,agent_vision_01,,,online,7,,,2025-06-09T10:03:21.000000000+00:00
mostly4e-b0f1-4f00-b3e4-3dfab66ccfde,"['Analysis', 'MoStar-Logic']",2024-08-29T14:53:12.000000000+00:00,,,mostly4e-b0f1-4f00-b3e4-3dfab66ccfde,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostly9c-c952-40a7-9fd5-8b7a5e062d52,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly9c-c952-40a7-9fd5-8b7a5e062d52,MindLayer:Agent,,0.85,agent_nlp_core,,,_RARE_,7,,,2025-06-02T07:30:26.000000000+00:00
mostlya7-f629-4b84-985e-dc3ec9584006,"['Analysis', 'MoStar-Logic']",2024-11-05T20:39:12.000000000+00:00,,,mostlya7-f629-4b84-985e-dc3ec9584006,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostly97-4fc7-45a2-99af-ce5bc8592250,"['Analysis', 'MoStar-Logic']",2025-01-05T19:38:32.000000000+00:00,,,mostly97-4fc7-45a2-99af-ce5bc8592250,MindLayer:Agent,,0.85,agent_nlp_core,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostlyba-c414-4a9a-8d81-30b0032e7484,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostlyba-c414-4a9a-8d81-30b0032e7484,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-01-14T13:05:26.000000000+00:00
mostly02-45ab-4d6e-ba0a-8ff17e7f7d50,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly02-45ab-4d6e-ba0a-8ff17e7f7d50,MindLayer:Agent,,0.85,_RARE_,,,online,6,,,2025-05-10T13:28:44.000000000+00:00
mostly1b-03c1-4cd7-923c-035e7aaa7c20,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:22.000000000+00:00,,,mostly1b-03c1-4cd7-923c-035e7aaa7c20,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,6,,,2025-06-09T10:03:21.000000000+00:00
mostly90-a0c8-476e-91e7-2221687255c3,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly90-a0c8-476e-91e7-2221687255c3,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-02-20T15:09:30.000000000+00:00
mostly70-143b-4b03-ab80-aacf989a3fc9,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly70-143b-4b03-ab80-aacf989a3fc9,MindLayer:Agent,,0.85,agent_nlp_core,,,_RARE_,7,,,2025-01-09T17:56:09.000000000+00:00
mostly8b-cb88-4c34-8c8e-dfb3b71cc71a,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly8b-cb88-4c34-8c8e-dfb3b71cc71a,MindLayer:Agent,,0.85,agent_alpha,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostly86-f2f2-4f22-9db0-c5cf4e041192,"['Analysis', 'MoStar-Logic']",2024-11-28T04:40:32.000000000+00:00,,,mostly86-f2f2-4f22-9db0-c5cf4e041192,MindLayer:Agent,,0.85,_RARE_,,,online,7,,,2025-06-09T10:03:21.000000000+00:00
mostly66-fbfa-4b47-b594-b1fbd5da4c03,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly66-fbfa-4b47-b594-b1fbd5da4c03,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-01-12T15:12:37.000000000+00:00
mostly14-7fc8-463b-9297-21d59ca9e588,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly14-7fc8-463b-9297-21d59ca9e588,MindLayer:Agent,,0.85,agent_alpha,,,_RARE_,6,,,2025-03-07T09:45:21.000000000+00:00
mostly68-54e6-4349-8c46-99c707593010,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly68-54e6-4349-8c46-99c707593010,MindLayer:Agent,,0.85,_RARE_,,,online,7,,,2025-02-28T15:50:09.000000000+00:00
mostlyf2-3607-4f6b-a336-e2ed4a48f6aa,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostlyf2-3607-4f6b-a336-e2ed4a48f6aa,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,6,,,2025-01-15T16:19:57.000000000+00:00
mostly12-db2c-4133-9077-2d3ec8012255,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly12-db2c-4133-9077-2d3ec8012255,MindLayer:Agent,,0.85,agent_vision_01,,,online,7,,,2025-03-27T09:45:03.000000000+00:00
mostly36-5abe-4ee6-b622-2ad381bd41f4,"['Analysis', 'MoStar-Logic']",2024-10-14T10:06:12.000000000+00:00,,,mostly36-5abe-4ee6-b622-2ad381bd41f4,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,6,,,2025-03-10T04:19:13.000000000+00:00
mostly8e-d3b0-4144-885a-4f93bf485779,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly8e-d3b0-4144-885a-4f93bf485779,MindLayer:Agent,,0.85,agent_alpha,,,_RARE_,7,,,2025-01-25T15:28:41.000000000+00:00
mostly00-22ed-4ba3-a058-5ad65d50da9d,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly00-22ed-4ba3-a058-5ad65d50da9d,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,6,,,2025-06-09T10:03:21.000000000+00:00
mostly69-2bc8-43cf-91ec-be329c687c07,"['Analysis', 'MoStar-Logic']",2024-09-22T08:39:59.000000000+00:00,,,mostly69-2bc8-43cf-91ec-be329c687c07,MindLayer:Agent,,0.85,agent_alpha,,,online,7,,,2025-01-10T21:46:12.000000000+00:00
mostlye5-74cc-4616-9c86-5eb8fcfed46f,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostlye5-74cc-4616-9c86-5eb8fcfed46f,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostly88-7253-4bf0-a714-cb64234e3f30,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly88-7253-4bf0-a714-cb64234e3f30,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,6,,,2025-06-09T10:03:21.000000000+00:00
mostly67-84ab-4831-9772-b1c98142e96c,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly67-84ab-4831-9772-b1c98142e96c,MindLayer:Agent,,0.85,agent_nlp_core,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostly46-4f95-44d4-aad4-55eda5026f34,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly46-4f95-44d4-aad4-55eda5026f34,MindLayer:Agent,,0.85,_RARE_,,,online,7,,,2025-06-09T10:03:21.000000000+00:00
mostly1f-2c5b-4f03-b59b-a928ce0f4812,"['Analysis', 'MoStar-Logic']",2024-11-18T03:57:26.000000000+00:00,,,mostly1f-2c5b-4f03-b59b-a928ce0f4812,MindLayer:Agent,,0.85,agent_nlp_core,,,online,7,,,2025-01-07T21:06:23.000000000+00:00
mostlyf7-7b01-4e3b-9be1-8ecfb7bd9f05,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostlyf7-7b01-4e3b-9be1-8ecfb7bd9f05,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,6,,,2025-01-21T15:03:28.000000000+00:00
mostly8e-7cc9-4be8-acfc-f1fb3fcd19c6,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly8e-7cc9-4be8-acfc-f1fb3fcd19c6,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,6,,,2025-06-09T10:03:21.000000000+00:00
mostly77-2846-43b5-9391-54ece1d7b843,"['Analysis', 'MoStar-Logic']",2024-11-22T08:58:41.000000000+00:00,,,mostly77-2846-43b5-9391-54ece1d7b843,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,6,,,2025-06-09T10:03:21.000000000+00:00
mostly5e-d6b6-4844-ba22-58ede8a6526c,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly5e-d6b6-4844-ba22-58ede8a6526c,MindLayer:Agent,,0.85,_RARE_,,,online,7,,,2025-06-09T10:03:21.000000000+00:00
mostly2e-22c2-478d-8a7e-c9931ef77cf0,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly2e-22c2-478d-8a7e-c9931ef77cf0,MindLayer:Agent,,0.85,agent_nlp_core,,,_RARE_,7,,,2025-01-09T15:43:18.000000000+00:00
mostlyfb-e8d9-4aa4-a515-8347827f7b0c,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostlyfb-e8d9-4aa4-a515-8347827f7b0c,MindLayer:Agent,,0.85,agent_alpha,,,online,7,,,2025-06-09T10:03:21.000000000+00:00
mostly31-d9af-4f62-ae1c-75a40532e28f,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly31-d9af-4f62-ae1c-75a40532e28f,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-03-11T04:19:48.000000000+00:00
mostly06-4bef-4eae-8708-3296c2c6b2f4,"['Analysis', 'MoStar-Logic']",2024-12-27T05:38:10.000000000+00:00,,,mostly06-4bef-4eae-8708-3296c2c6b2f4,MindLayer:Agent,,0.85,agent_vision_01,,,online,7,,,2025-06-09T10:03:21.000000000+00:00
mostly7d-990c-422b-80c9-07dbc42b2a15,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly7d-990c-422b-80c9-07dbc42b2a15,MindLayer:Agent,,0.85,agent_nlp_core,,,_RARE_,6,,,2025-01-07T15:12:09.000000000+00:00
mostly09-21f3-4e96-b31d-1f0097970de3,"['Analysis', 'MoStar-Logic']",2024-09-25T05:11:59.000000000+00:00,,,mostly09-21f3-4e96-b31d-1f0097970de3,MindLayer:Agent,,0.85,_RARE_,,,online,7,,,2025-01-18T08:35:36.000000000+00:00
mostly2a-6dab-4c9e-ad5e-19fedc4a540a,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly2a-6dab-4c9e-ad5e-19fedc4a540a,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-06-05T10:12:08.000000000+00:00
mostlyab-39c5-4416-a66e-4344b98b8124,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostlyab-39c5-4416-a66e-4344b98b8124,MindLayer:Agent,,0.85,agent_vision_01,,,online,7,,,2025-04-29T16:19:51.000000000+00:00
mostly30-058b-4833-a0fa-9485870698aa,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly30-058b-4833-a0fa-9485870698aa,MindLayer:Agent,,0.85,agent_vision_01,,,online,7,,,2025-04-22T20:54:21.000000000+00:00
mostlye6-193f-4d53-8e34-8800d1e016c6,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostlye6-193f-4d53-8e34-8800d1e016c6,MindLayer:Agent,,0.85,agent_alpha,,,_RARE_,7,,,2025-01-07T15:12:09.000000000+00:00
mostlye3-40e0-4c34-9eb5-45ff0d62f72d,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostlye3-40e0-4c34-9eb5-45ff0d62f72d,MindLayer:Agent,,0.85,agent_vision_01,,,online,7,,,2025-06-07T16:44:11.000000000+00:00
mostly42-93c8-445b-bb5b-0b928ef2cbad,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly42-93c8-445b-bb5b-0b928ef2cbad,MindLayer:Agent,,0.85,agent_alpha,,,_RARE_,7,,,2025-04-25T16:50:04.000000000+00:00
mostly1a-845a-4a13-b299-a065e5fb4fbd,"['Analysis', 'MoStar-Logic']",2024-09-28T18:24:12.000000000+00:00,,,mostly1a-845a-4a13-b299-a065e5fb4fbd,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,7,,,2025-02-28T18:35:27.000000000+00:00
mostlya5-b2f2-4b76-bfef-5c5179377638,"['Analysis', 'MoStar-Logic']",2024-09-15T07:23:47.000000000+00:00,,,mostlya5-b2f2-4b76-bfef-5c5179377638,MindLayer:Agent,,0.85,agent_nlp_core,,,_RARE_,7,,,2025-05-04T10:12:34.000000000+00:00
mostly99-1ecd-40a3-8167-a9412cce6ffb,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly99-1ecd-40a3-8167-a9412cce6ffb,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,6,,,2025-01-12T12:15:15.000000000+00:00
mostly45-5c87-46b0-afca-afbe517bc5d5,"['Analysis', 'MoStar-Logic']",2024-10-11T03:13:47.000000000+00:00,,,mostly45-5c87-46b0-afca-afbe517bc5d5,MindLayer:Agent,,0.85,agent_vision_01,,,online,7,,,2025-03-07T21:16:57.000000000+00:00
mostlyfd-f3fd-4d9a-b11c-d4af50d8abe4,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostlyfd-f3fd-4d9a-b11c-d4af50d8abe4,MindLayer:Agent,,0.85,agent_nlp_core,,,_RARE_,6,,,2025-01-12T15:06:28.000000000+00:00
mostlyd1-7b43-4a00-8e6f-88092ae57278,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostlyd1-7b43-4a00-8e6f-88092ae57278,MindLayer:Agent,,0.85,agent_alpha,,,online,7,,,2025-06-09T10:03:21.000000000+00:00
mostlyab-5ca6-4c4f-baf1-659ab580875c,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostlyab-5ca6-4c4f-baf1-659ab580875c,MindLayer:Agent,,0.85,agent_alpha,,,_RARE_,6,,,2025-03-09T21:28:29.000000000+00:00
mostly83-738c-479b-8f90-9b7d33cefbb8,"['Analysis', 'MoStar-Logic']",2024-08-13T05:39:23.000000000+00:00,,,mostly83-738c-479b-8f90-9b7d33cefbb8,MindLayer:Agent,,0.85,agent_alpha,,,_RARE_,7,,,2025-04-28T14:20:54.000000000+00:00
mostly44-4dba-4f4d-89b0-5d7487a2f0ef,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly44-4dba-4f4d-89b0-5d7487a2f0ef,MindLayer:Agent,,0.85,agent_nlp_core,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostlycb-b953-4d52-9938-8811a4b1c52d,"['Analysis', 'MoStar-Logic']",2025-01-16T02:41:12.000000000+00:00,,,mostlycb-b953-4d52-9938-8811a4b1c52d,MindLayer:Agent,,0.85,agent_alpha,,,_RARE_,7,,,2025-03-11T05:27:18.000000000+00:00
mostlya6-bac0-43a5-8f32-69d34d6a2bba,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostlya6-bac0-43a5-8f32-69d34d6a2bba,MindLayer:Agent,,0.85,agent_alpha,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostly7d-8dac-4408-af9a-7f02b052803f,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly7d-8dac-4408-af9a-7f02b052803f,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostlye3-879a-41a5-8731-7d8047c66f24,"['Analysis', 'MoStar-Logic']",2024-12-25T08:23:23.000000000+00:00,,,mostlye3-879a-41a5-8731-7d8047c66f24,MindLayer:Agent,,0.85,_RARE_,,,online,7,,,2025-03-22T14:50:21.000000000+00:00
mostlyb6-613a-465f-a7a1-a7ff9d00510e,"['Analysis', 'MoStar-Logic']",2024-10-13T17:22:15.000000000+00:00,,,mostlyb6-613a-465f-a7a1-a7ff9d00510e,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,7,,,2025-01-09T16:44:54.000000000+00:00
mostly6e-ba1c-4144-a01a-160096f921e1,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly6e-ba1c-4144-a01a-160096f921e1,MindLayer:Agent,,0.85,agent_alpha,,,_RARE_,6,,,2025-06-09T10:03:21.000000000+00:00
mostlya8-ead7-4496-95ca-75dbb871b717,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostlya8-ead7-4496-95ca-75dbb871b717,MindLayer:Agent,,0.85,_RARE_,,,online,7,,,2025-06-09T10:03:21.000000000+00:00
mostly97-ff8d-4f79-950f-77722c2165ea,"['Analysis', 'MoStar-Logic']",2024-11-05T03:40:11.000000000+00:00,,,mostly97-ff8d-4f79-950f-77722c2165ea,MindLayer:Agent,,0.85,agent_nlp_core,,,_RARE_,7,,,2025-01-09T15:36:54.000000000+00:00
mostlyf3-3216-45ab-bd48-889a3ca1061f,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostlyf3-3216-45ab-bd48-889a3ca1061f,MindLayer:Agent,,0.85,agent_vision_01,,,online,6,,,2025-06-09T10:03:21.000000000+00:00
mostly12-8658-43c8-9de3-661957523e7d,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly12-8658-43c8-9de3-661957523e7d,MindLayer:Agent,,0.85,agent_nlp_core,,,online,7,,,2025-06-09T10:03:21.000000000+00:00
mostlyf2-ce1c-4da1-9369-0a69bf676d54,"['Analysis', 'MoStar-Logic']",2024-07-29T09:19:47.000000000+00:00,,,mostlyf2-ce1c-4da1-9369-0a69bf676d54,MindLayer:Agent,,0.85,agent_vision_01,,,online,7,,,2025-02-27T10:29:57.000000000+00:00
mostly7b-084a-44e0-9975-a84b2e94ccb9,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly7b-084a-44e0-9975-a84b2e94ccb9,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-02-07T15:43:11.000000000+00:00
mostlyfd-9531-4bb0-8f94-6cfa766db6dd,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostlyfd-9531-4bb0-8f94-6cfa766db6dd,MindLayer:Agent,,0.85,agent_alpha,,,_RARE_,7,,,2025-02-28T15:12:04.000000000+00:00
mostly76-524d-4d5f-981b-a7fdd6307840,"['Analysis', 'MoStar-Logic']",2024-11-16T07:11:24.000000000+00:00,,,mostly76-524d-4d5f-981b-a7fdd6307840,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostly7c-c577-47a9-8b8d-e9c9c2e192fb,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly7c-c577-47a9-8b8d-e9c9c2e192fb,MindLayer:Agent,,0.85,agent_nlp_core,,,_RARE_,7,,,2025-01-07T16:33:59.000000000+00:00
mostly74-c4ff-4db7-90a5-11f15e8c76c9,"['Analysis', 'MoStar-Logic']",2024-11-29T21:32:41.000000000+00:00,,,mostly74-c4ff-4db7-90a5-11f15e8c76c9,MindLayer:Agent,,0.85,agent_alpha,,,_RARE_,7,,,2025-01-23T10:37:21.000000000+00:00
mostlye0-de45-4aab-a51c-b603dc4013b6,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostlye0-de45-4aab-a51c-b603dc4013b6,MindLayer:Agent,,0.85,_RARE_,,,online,7,,,2025-02-07T15:19:32.000000000+00:00
mostlya7-7225-4045-a8b0-9eb08e9f0aba,"['Analysis', 'MoStar-Logic']",2024-08-11T03:31:37.000000000+00:00,,,mostlya7-7225-4045-a8b0-9eb08e9f0aba,MindLayer:Agent,,0.85,agent_alpha,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostly8d-0de0-4fe6-a2dd-3f845c8bbf41,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly8d-0de0-4fe6-a2dd-3f845c8bbf41,MindLayer:Agent,,0.85,agent_alpha,,,online,6,,,2025-03-25T12:27:14.000000000+00:00
mostly64-740c-4801-83d5-1ddce4f2c0f4,"['Analysis', 'MoStar-Logic']",2024-12-05T03:40:21.000000000+00:00,,,mostly64-740c-4801-83d5-1ddce4f2c0f4,MindLayer:Agent,,0.85,agent_alpha,,,_RARE_,6,,,2025-06-09T10:03:21.000000000+00:00
mostlya7-2937-43d1-a6d1-5307415d3e9b,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostlya7-2937-43d1-a6d1-5307415d3e9b,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,6,,,2025-01-29T15:19:46.000000000+00:00
mostly17-1cde-4ff6-a18c-703833156ad7,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly17-1cde-4ff6-a18c-703833156ad7,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,6,,,2025-01-29T15:52:03.000000000+00:00
mostlyd4-6098-4b81-8546-a4b32a8cea33,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostlyd4-6098-4b81-8546-a4b32a8cea33,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,7,,,2025-01-30T09:03:55.000000000+00:00
mostlyc6-d9bf-4c42-8712-d10081d217e2,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostlyc6-d9bf-4c42-8712-d10081d217e2,MindLayer:Agent,,0.85,agent_nlp_core,,,online,7,,,2025-01-07T18:29:25.000000000+00:00
mostly2e-2d3d-44ac-aade-0aeda90929fc,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly2e-2d3d-44ac-aade-0aeda90929fc,MindLayer:Agent,,0.85,_RARE_,,,online,6,,,2025-04-01T15:37:33.000000000+00:00
mostlybc-27cb-48c6-8ec3-6eb4aa414034,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostlybc-27cb-48c6-8ec3-6eb4aa414034,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-01-27T13:33:09.000000000+00:00
